what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854815277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854815776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854817167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854818646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854829986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564854831291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854834966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854835916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854836061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854838411
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1564854838631
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564854839080
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564854839143
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564854844111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564854851317
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564854852301
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564854856896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854859872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854864606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564854866981
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564854867961
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564854872031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564854875675
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564854876960
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564854882332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854887146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854911086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854914509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854915488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854931846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854938814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564854946701
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564854947885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854950241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854951575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854951840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854960436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1564854963607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1564854964248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854965373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854970700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854971482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854973544
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564854976684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854990418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855044000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855049723
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564855079939
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564855080029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855080084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855080609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855082475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855091874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855092732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1564855097597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1564855097857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1564855101009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855101743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855102881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855105455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855106112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855110499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855111313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855122913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855129311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855133660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855134322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855136149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855136813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855139085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855139799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855143408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855144231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855151237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855152177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1564855156676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855162416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855163244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855165178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855166933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855174612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855187596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855193556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855200156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855200846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855201856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855213220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855214246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855214941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855215876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855238638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855242921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855245671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855246486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855257337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855258228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855259814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855260979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564855262319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855264576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855265440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564855273668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855278925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855278965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855279010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855286168
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1564855286193
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564855291569
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564855291614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855312103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855332222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855333658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855343143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855344112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855347654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855348403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855355599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855356078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855442389
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564855444851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855447984
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1564855460123
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1564855460198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855460283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855462577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855465252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564855467153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564855467666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564855467696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564855467727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564855467762
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564855467802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564855467827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564855467862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564855467897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564855467927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564855467962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564855467992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564855468027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564855468057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564855468092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564855468127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855472096
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855473134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855477494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855478499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855481540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855482715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855486930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855487625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855495338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855496233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855496833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855501917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564855502655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855504696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855505947
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564855506766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855509022
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564855519606
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564855519731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855519791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855520441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855521366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855523331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855524566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855527709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855528296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855533471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855534556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855535841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855536546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855546366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855548856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855561286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855565187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1564855572243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564855573977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855578593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855580094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855594809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855595656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855599391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855600321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855601295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855602436
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1564855604541
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1564855605170
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1564855605484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564855609247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855609822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855616903
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564855618398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855620889
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564855633710
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564855633784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855633809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855634523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855635603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855643274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855644364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855653253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855657073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855668418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855681123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855692917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855694028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855696514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855697688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855699948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855700813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1564855708066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1564855709563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1564855710313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1564855710878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855711261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564855712313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1564855721996
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1564855723548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1564855723813
