what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564906578531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564906579598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564906581616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564906583244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564906584330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564906586438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564906587748
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1564906597839
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906605145
executed,command,,,"AUTOGEN:::org.eclipse.jst.jsp.core.jspsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1564906608051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1564906628870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1564906637409
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564906641346
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906645993
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906646098
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564906647451
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906647696
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906647806
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564906648682
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906648892
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906648987
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564906651330
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906658081
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906658176
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564906659723
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906660168
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906660298
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564906662275
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906662485
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906662570
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564906663684
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906663899
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906663984
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564906664962
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906665157
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906665252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1564906671410
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906675459
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906676689
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906676689
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906677997
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906678705
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906679761
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906683905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1564906692414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564906702354
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564906704585
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564906704650
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1564906705139
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564906706131
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906712867
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564906712867
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906714097
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906715973
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906716759
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906718213
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564906721486
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564906724633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564906743328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564906750028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564906776638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564906785339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1564906788066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1564906789292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1564906801279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1564906801555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1564906801938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1564906807207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1564906807582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1564906808017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564906818323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564906819939
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564906821796
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564906821861
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906823981
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564906828651
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564906831466
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564906838603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564906843954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564906851723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564906853313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564908267464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564908268703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564909209251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564909212644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564911900435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564911903673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912087934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912090975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912092124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912092768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912102809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912111004
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564912128144
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564912128224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912128269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912128525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912138191
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564912140139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1564912143419
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564912145084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1564912145844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912146804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912148549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912150458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912151209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1564912155735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912167192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912167760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912169034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912189286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912203322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912204129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912204373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912205808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564912210139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912232718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912233959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912238765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912239738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912241818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912242934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912243199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912244763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912247049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912247813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1564912250223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912252730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912268563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1564912274884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912286690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912287762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912301302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912305715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912308408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912311509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564912312980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912317371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912318775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912325604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912326685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912328485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912329510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912331060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912332030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1564912335644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912336420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912337325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1564912340240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912342250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912343535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912344049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912344939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912346965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912347900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912348195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912348990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912349505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912350873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1564912358952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912366423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912367493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1564912370739
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912381583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912392780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912398345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912399167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564912409649
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564912412165
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564912412255
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564912417142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912419849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912421568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912426000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912428125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564912436145
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564912437438
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564912440712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912447518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912448507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912450310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912465508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912466153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912467590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912468640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912469920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912472334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912473329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564912477290
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564912478402
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564912482492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1564912487768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1564912489576
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1564912492806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1564912494519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1564912496566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912500283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912502172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912502990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912504047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912504644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912506302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912510462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564912511824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564912519135
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564912520391
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564912528074
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564912539776
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564912543302
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564912543377
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564912550602
