what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564852352063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564852355866
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564852356707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852361447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852367170
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564852368151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564852413978
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564852416588
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564852420277
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564852427051
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564852429833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564852430529
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564852431809
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564852437084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852437826
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852441451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852441883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852444010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852444705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852452086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564852461316
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564852462601
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564852467062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564852470621
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564852472095
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564852475581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852475811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852479410
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564852480412
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564852482766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852483508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852490958
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564852492200
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564852493175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1564852500268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1564852503488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852505624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852506411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852510685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852511304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852514378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852515003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852518436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852519129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564852540955
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564852542683
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564852548701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852556529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852560322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852561127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852561806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852572006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852573262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564852574393
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564852575784
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564852580565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852581631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852585344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852593127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852597789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852598319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852610407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852611950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852688368
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564852690093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852693578
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564852703822
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564852703902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852703943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852705157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852706008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852721838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852727452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852729966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852730654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852734564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852735771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852750965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852751952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852757986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852759061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852765158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852765936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852769749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852770737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852772103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852772940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852776044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852777506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852785230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852786320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852786744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852787512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852794556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852796203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852801003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852801924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852810659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852811414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852813836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852814667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564852824943
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564852827633
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564852840568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852844286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852853157
executed,command,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui.refactor.rename",1564852856190
executed,command,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui.refactor.rename",1564852857568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852862180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852864225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852869248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852870606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852870866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852878249
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1564852878299
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564852878434
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564852878484
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564852882801
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564852886888
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564852890093
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564852892236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852898725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852957417
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564852958977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852961377
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564852983979
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564852984084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852984134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1564852984169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852985184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852986113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852997062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564852998448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853002057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853003322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853008882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853009818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853011042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853011807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853018933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853021452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853026336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853026975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853033797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853036212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853052600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853053903
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1564853058546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853061877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853063198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853069177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853069888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853070945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853071563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853079944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853080671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853082817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853083657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853084692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853085362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853089851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853090763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853092899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853093764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853098049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853098972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853106740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853107590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853116002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853116875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853119134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853120674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564853121392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853125945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853127050
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1564853127080
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564853127220
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564853127268
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564853137861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1564853143604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1564853146298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1564853148166
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1564853149483
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564853158994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853159841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853162859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853163497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853164424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564853165354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854076782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854079475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854115398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854116416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854129093
started,bundle,org.eclipse.jpt.jpa.db,2.0.0.v201105030000,"org.eclipse.jpt.jpa.db",1564854147317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854150766
started,bundle,org.eclipse.datatools.connectivity,1.2.4.v201202041105,"org.eclipse.datatools.connectivity",1564854184288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854253923
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1564854259058
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1564854271568
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1564854272526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854272673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854274668
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1564854278311
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1564854278312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854280188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854299771
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1564854301672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854302534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854356357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854376394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854451826
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1564854459859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854460363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854461630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854461881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854464502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854470760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854483258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854484873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854487498
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854492202
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1564854504638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854507953
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1564854508414
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1564854508836
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1564854508974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854510798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854512223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854512738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1564854514528
